# Data Description: ,,,,,,
#                 daily simple return of CRSP equal-weighted index from January 1980 to December 1999,,,,,,
# Variables: ,,,,,,
#                  date: yearmmdd,,,,,,
"#                  weekday: 1=Monday, 2=Tuesday, 3=Wednesday, 4=Thursday, 5=Friday",,,,,,
#                  Mon: indicator for Monday,,,,,,
#                  Tue: indicator for Tuesday,,,,,,
#                  Wed: indicator for Wednesday,,,,,,
#                  Thu: indicator for Thursday,,,,,,
#                  ret: return,,,,,,
,,,,,,
date,weekday,Mon,Tue,Wed,Thu,ret
19880405,2,0,1,0,0,0.00211
19880406,3,0,0,1,0,0.00764
19880407,4,0,0,0,1,0.00354
19880408,5,0,0,0,0,0.00824
19880411,1,1,0,0,0,0.00032
19880412,2,0,1,0,0,0.00408
19880413,3,0,0,1,0,0.00028
19880414,4,0,0,0,1,-0.01738
19880415,5,0,0,0,0,-0.00171
19880418,1,1,0,0,0,0.00275
19880419,2,0,1,0,0,0.00395
19880420,3,0,0,1,0,-0.00489
19880421,4,0,0,0,1,-0.00017
19880422,5,0,0,0,0,0.00359
19880425,1,1,0,0,0,0.00244
19880426,2,0,1,0,0,0.00489
19880427,3,0,0,1,0,0.00186
19880428,4,0,0,0,1,0.0011
19880429,5,0,0,0,0,0.00371
19880502,1,1,0,0,0,-0.00124
19880503,2,0,1,0,0,0.00252
19880504,3,0,0,1,0,-0.00027
19880505,4,0,0,0,1,-0.00176
19880506,5,0,0,0,0,0.00044
19880509,1,1,0,0,0,-0.00545
19880510,2,0,1,0,0,0.00091
19880511,3,0,0,1,0,-0.01223
19880512,4,0,0,0,1,0.00202
19880513,5,0,0,0,0,0.00499
19880516,1,1,0,0,0,0.00093
19880517,2,0,1,0,0,-0.00162
19880518,3,0,0,1,0,-0.01087
19880519,4,0,0,0,1,-0.00187
19880520,5,0,0,0,0,0.00315
19880523,1,1,0,0,0,-0.00335
19880524,2,0,1,0,0,0.00165
19880525,3,0,0,1,0,0.00145
19880526,4,0,0,0,1,0.00311
19880527,5,0,0,0,0,-0.00024
19880531,2,0,1,0,0,0.00645
19880601,3,0,0,1,0,0.00763
19880602,4,0,0,0,1,0.00022
19880603,5,0,0,0,0,0.0052
19880606,1,1,0,0,0,0.00469
19880607,2,0,1,0,0,-0.00207
19880608,3,0,0,1,0,0.00794
19880609,4,0,0,0,1,0.00372
19880610,5,0,0,0,0,0.00273
19880613,1,1,0,0,0,0.00059
19880614,2,0,1,0,0,0.00401
19880615,3,0,0,1,0,0.0016
19880616,4,0,0,0,1,-0.00246
19880617,5,0,0,0,0,0.00055
19880620,1,1,0,0,0,5.00E-05
19880621,2,0,1,0,0,0.00309
19880622,3,0,0,1,0,0.00471
19880623,4,0,0,0,1,0.00126
19880624,5,0,0,0,0,0.00163
19880627,1,1,0,0,0,-0.00298
19880628,2,0,1,0,0,0.00241
19880629,3,0,0,1,0,-0.00017
19880630,4,0,0,0,1,0.00845
19880701,5,0,0,0,0,0.00148
19880705,2,0,1,0,0,0.00095
19880706,3,0,0,1,0,-0.00023
19880707,4,0,0,0,1,0.00184
19880708,5,0,0,0,0,-0.00032
19880711,1,1,0,0,0,2.00E-04
19880712,2,0,1,0,0,-0.00143
19880713,3,0,0,1,0,-0.00052
19880714,4,0,0,0,1,0.00311
19880715,5,0,0,0,0,0.00246
19880718,1,1,0,0,0,0.00046
19880719,2,0,1,0,0,-0.00325
19880720,3,0,0,1,0,0.00324
19880721,4,0,0,0,1,-0.00318
19880722,5,0,0,0,0,-0.00263
19880725,1,1,0,0,0,-0.00108
19880726,2,0,1,0,0,0.00042
19880727,3,0,0,1,0,-0.00306
19880728,4,0,0,0,1,0.00136
19880729,5,0,0,0,0,0.00672
19880801,1,1,0,0,0,0.00205
19880802,2,0,1,0,0,-0.00024
19880803,3,0,0,1,0,0.00012
19880804,4,0,0,0,1,0.0018
19880805,5,0,0,0,0,-0.00068
19880808,1,1,0,0,0,-0.00097
19880809,2,0,1,0,0,-0.00759
19880810,3,0,0,1,0,-0.01071
19880811,4,0,0,0,1,-0.00094
19880812,5,0,0,0,0,0.00077
19880815,1,1,0,0,0,-0.00816
19880816,2,0,1,0,0,0.00101
19880817,3,0,0,1,0,-0.00064
19880818,4,0,0,0,1,0.00238
19880819,5,0,0,0,0,0.00213
19880822,1,1,0,0,0,-0.00709
19880823,2,0,1,0,0,-0.00167
19880824,3,0,0,1,0,0.00575
19880825,4,0,0,0,1,-0.00291
19880826,5,0,0,0,0,0.00256
19880829,1,1,0,0,0,0.00263
19880830,2,0,1,0,0,0.00099
19880831,3,0,0,1,0,0.0019
19880901,4,0,0,0,1,-0.00589
19880902,5,0,0,0,0,0.00747
19880906,2,0,1,0,0,0.00068
19880907,3,0,0,1,0,0.0021
19880908,4,0,0,0,1,0.00277
19880909,5,0,0,0,0,0.00399
19880912,1,1,0,0,0,-0.00094
19880913,2,0,1,0,0,0.00155
19880914,3,0,0,1,0,0.00312
19880915,4,0,0,0,1,0.00019
19880916,5,0,0,0,0,0.00285
19880919,1,1,0,0,0,-0.00135
19880920,2,0,1,0,0,7.00E-05
19880921,3,0,0,1,0,0.00062
19880922,4,0,0,0,1,-0.0018
19880923,5,0,0,0,0,0.00292
19880926,1,1,0,0,0,-0.00413
19880927,2,0,1,0,0,-0.00082
19880928,3,0,0,1,0,0.00046
19880929,4,0,0,0,1,0.00409
19880930,5,0,0,0,0,0.00443
19881003,1,1,0,0,0,-0.00533
19881004,2,0,1,0,0,-0.00026
19881005,3,0,0,1,0,0.00196
19881006,4,0,0,0,1,0.00076
19881007,5,0,0,0,0,0.00375
19881010,1,1,0,0,0,0.00044
19881011,2,0,1,0,0,-0.00207
19881012,3,0,0,1,0,-0.00382
19881013,4,0,0,0,1,0.00025
19881014,5,0,0,0,0,0.00146
19881017,1,1,0,0,0,0.00053
19881018,2,0,1,0,0,0.00204
19881019,3,0,0,1,0,-0.00052
19881020,4,0,0,0,1,0.0034
19881021,5,0,0,0,0,0.00223
19881024,1,1,0,0,0,-0.00242
19881025,2,0,1,0,0,-0.00073
19881026,3,0,0,1,0,-3.00E-04
19881027,4,0,0,0,1,-0.00775
19881028,5,0,0,0,0,0.00375
19881031,1,1,0,0,0,-0.00084
19881101,2,0,1,0,0,-0.00052
19881102,3,0,0,1,0,-0.00039
19881103,4,0,0,0,1,0.00147
19881104,5,0,0,0,0,-0.00355
19881107,1,1,0,0,0,-0.00878
19881108,2,0,1,0,0,0.00234
19881109,3,0,0,1,0,-0.00249
19881110,4,0,0,0,1,0.0011
19881111,5,0,0,0,0,-0.00743
19881114,1,1,0,0,0,-0.00518
19881115,2,0,1,0,0,-0.00086
19881116,3,0,0,1,0,-0.00956
19881117,4,0,0,0,1,-0.00292
19881118,5,0,0,0,0,0.00133
19881121,1,1,0,0,0,-0.00531
19881122,2,0,1,0,0,-2.00E-05
19881123,3,0,0,1,0,0.00303
19881125,5,0,0,0,0,0.00013
19881128,1,1,0,0,0,-0.0019
19881129,2,0,1,0,0,0.00325
19881130,3,0,0,1,0,0.00794
19881201,4,0,0,0,1,0.00144
19881202,5,0,0,0,0,0.0014
19881205,1,1,0,0,0,0.00263
19881206,2,0,1,0,0,0.00222
19881207,3,0,0,1,0,6.00E-05
19881208,4,0,0,0,1,-0.00136
19881209,5,0,0,0,0,0.00071
19881212,1,1,0,0,0,-0.00254
19881213,2,0,1,0,0,-0.00353
19881214,3,0,0,1,0,0.00025
19881215,4,0,0,0,1,-1.00E-04
19881216,5,0,0,0,0,0.00606
19881219,1,1,0,0,0,0.00089
19881220,2,0,1,0,0,-0.00096
19881221,3,0,0,1,0,-0.00029
19881222,4,0,0,0,1,0.00293
19881223,5,0,0,0,0,0.00356
19881227,2,0,1,0,0,-0.00226
19881228,3,0,0,1,0,0.00038
19881229,4,0,0,0,1,0.00546
19881230,5,0,0,0,0,0.01021
19890103,2,0,1,0,0,0.00209
19890104,3,0,0,1,0,0.00922
19890105,4,0,0,0,1,0.00565
19890106,5,0,0,0,0,0.0064
19890109,1,1,0,0,0,0.00252
19890110,2,0,1,0,0,-0.00032
19890111,3,0,0,1,0,0.00235
19890112,4,0,0,0,1,0.00423
19890113,5,0,0,0,0,0.00106
19890116,1,1,0,0,0,0.00202
19890117,2,0,1,0,0,-0.00068
19890118,3,0,0,1,0,0.00648
19890119,4,0,0,0,1,0.00337
19890120,5,0,0,0,0,0.00336
19890123,1,1,0,0,0,-0.0017
19890124,2,0,1,0,0,0.00416
19890125,3,0,0,1,0,0.00271
19890126,4,0,0,0,1,0.0043
19890127,5,0,0,0,0,0.00283
19890130,1,1,0,0,0,0.00222
19890131,2,0,1,0,0,0.00321
19890201,3,0,0,1,0,0.00224
19890202,4,0,0,0,1,0.00238
19890203,5,0,0,0,0,0.00455
19890206,1,1,0,0,0,-0.00053
19890207,2,0,1,0,0,0.00499
19890208,3,0,0,1,0,0.00118
19890209,4,0,0,0,1,-0.00166
19890210,5,0,0,0,0,-0.00558
19890213,1,1,0,0,0,-0.00261
19890214,2,0,1,0,0,0.00187
19890215,3,0,0,1,0,0.0031
19890216,4,0,0,0,1,0.00336
19890217,5,0,0,0,0,0.0036
19890221,2,0,1,0,0,-0.00094
19890222,3,0,0,1,0,-0.00688
19890223,4,0,0,0,1,0.00096
19890224,5,0,0,0,0,-0.00482
19890227,1,1,0,0,0,-0.00124
19890228,2,0,1,0,0,0.00407
19890301,3,0,0,1,0,-0.00063
19890302,4,0,0,0,1,0.00509
19890303,5,0,0,0,0,0.0049
19890306,1,1,0,0,0,0.00426
19890307,2,0,1,0,0,0.00136
19890308,3,0,0,1,0,0.00278
19890309,4,0,0,0,1,0.00148
19890310,5,0,0,0,0,0.0014
19890313,1,1,0,0,0,0.00011
19890314,2,0,1,0,0,0.00046
19890315,3,0,0,1,0,0.00249
19890316,4,0,0,0,1,0.00411
19890317,5,0,0,0,0,-0.01059
19890320,1,1,0,0,0,-0.00738
19890321,2,0,1,0,0,0.00366
19890322,3,0,0,1,0,-0.00039
19890323,4,0,0,0,1,0.00023
19890327,1,1,0,0,0,-0.00032
19890328,2,0,1,0,0,0.00345
19890329,3,0,0,1,0,0.00134
19890330,4,0,0,0,1,-0.00031
19890331,5,0,0,0,0,0.0055
19890403,1,1,0,0,0,0.00082
19890404,2,0,1,0,0,-0.00158
19890405,3,0,0,1,0,0.0015
19890406,4,0,0,0,1,0.00078
19890407,5,0,0,0,0,0.00346
19890410,1,1,0,0,0,-0.00039
19890411,2,0,1,0,0,0.00259
19890412,3,0,0,1,0,0.00312
19890413,4,0,0,0,1,-0.003
19890414,5,0,0,0,0,0.00657
19890417,1,1,0,0,0,-0.00052
19890418,2,0,1,0,0,0.00384
19890419,3,0,0,1,0,0.0023
19890420,4,0,0,0,1,0.00117
19890421,5,0,0,0,0,0.00505
19890424,1,1,0,0,0,-0.00109
19890425,2,0,1,0,0,0.00074
19890426,3,0,0,1,0,0.00183
19890427,4,0,0,0,1,0.00412
19890428,5,0,0,0,0,0.00252
19890501,1,1,0,0,0,-0.00148
19890502,2,0,1,0,0,0.00046
19890503,3,0,0,1,0,0.00158
19890504,4,0,0,0,1,0.00216
19890505,5,0,0,0,0,0.00276
19890508,1,1,0,0,0,-0.00311
19890509,2,0,1,0,0,-0.00099
19890510,3,0,0,1,0,0.00211
19890511,4,0,0,0,1,0.00165
19890512,5,0,0,0,0,0.00636
19890515,1,1,0,0,0,0.00038
19890516,2,0,1,0,0,0
19890517,3,0,0,1,0,0.00424
19890518,4,0,0,0,1,0.00203
19890519,5,0,0,0,0,0.0037
19890522,1,1,0,0,0,-0.00023
19890523,2,0,1,0,0,-0.00151
19890524,3,0,0,1,0,0.0015
19890525,4,0,0,0,1,0.0035
19890526,5,0,0,0,0,0.00479
19890530,2,0,1,0,0,-0.00249
19890531,3,0,0,1,0,0.00365
19890601,4,0,0,0,1,0.00313
19890602,5,0,0,0,0,0.00468
19890605,1,1,0,0,0,-0.00378
19890606,2,0,1,0,0,0.00204
19890607,3,0,0,1,0,0.00522
19890608,4,0,0,0,1,0.00274
19890609,5,0,0,0,0,3.00E-05
19890612,1,1,0,0,0,-2.00E-04
19890613,2,0,1,0,0,-0.0021
19890614,3,0,0,1,0,-0.00011
19890615,4,0,0,0,1,-0.00392
19890616,5,0,0,0,0,0.00203
19890619,1,1,0,0,0,-0.00039
19890620,2,0,1,0,0,-0.00094
19890621,3,0,0,1,0,-0.00056
19890622,4,0,0,0,1,0.00318
19890623,5,0,0,0,0,0.00447
19890626,1,1,0,0,0,-0.00116
19890627,2,0,1,0,0,0.00272
19890628,3,0,0,1,0,-0.00434
19890629,4,0,0,0,1,-0.01152
19890630,5,0,0,0,0,-0.00194
19890703,1,1,0,0,0,0.00126
19890705,3,0,0,1,0,0.00127
19890706,4,0,0,0,1,0.00454
19890707,5,0,0,0,0,0.00425
19890710,1,1,0,0,0,0.00181
19890711,2,0,1,0,0,0.002
19890712,3,0,0,1,0,0.00285
19890713,4,0,0,0,1,0.00206
19890714,5,0,0,0,0,0.00193
19890717,1,1,0,0,0,0.00056
19890718,2,0,1,0,0,-0.00024
19890719,3,0,0,1,0,0.00452
19890720,4,0,0,0,1,-0.00081
19890721,5,0,0,0,0,0.00172
19890724,1,1,0,0,0,-0.00372
19890725,2,0,1,0,0,0.00047
19890726,3,0,0,1,0,0.00381
19890727,4,0,0,0,1,0.00427
19890728,5,0,0,0,0,0.00063
19890731,1,1,0,0,0,0.00241
19890801,2,0,1,0,0,-0.00123
19890802,3,0,0,1,0,0.00183
19890803,4,0,0,0,1,0.00379
19890804,5,0,0,0,0,-0.00016
19890807,1,1,0,0,0,0.00466
19890808,2,0,1,0,0,0.00224
19890809,3,0,0,1,0,9.00E-05
19890810,4,0,0,0,1,0.00235
19890811,5,0,0,0,0,-0.00137
19890814,1,1,0,0,0,-0.00315
19890815,2,0,1,0,0,0.00146
19890816,3,0,0,1,0,0.00124
19890817,4,0,0,0,1,-0.00077
19890818,5,0,0,0,0,0.00184
19890821,1,1,0,0,0,-0.00513
19890822,2,0,1,0,0,-0.00141
19890823,3,0,0,1,0,0.0052
19890824,4,0,0,0,1,0.0068
19890825,5,0,0,0,0,0.00182
19890828,1,1,0,0,0,0.00076
19890829,2,0,1,0,0,-0.00077
19890830,3,0,0,1,0,0.003
19890831,4,0,0,0,1,0.0029
19890901,5,0,0,0,0,0.00426
19890905,2,0,1,0,0,-0.00014
19890906,3,0,0,1,0,-0.00389
19890907,4,0,0,0,1,0.00203
19890908,5,0,0,0,0,0.00352
19890911,1,1,0,0,0,-0.00394
19890912,2,0,1,0,0,0.0016
19890913,3,0,0,1,0,4.00E-04
19890914,4,0,0,0,1,-0.00328
19890915,5,0,0,0,0,-0.00099
19890918,1,1,0,0,0,-0.00044
19890919,2,0,1,0,0,0.00026
19890920,3,0,0,1,0,-1.00E-04
19890921,4,0,0,0,1,0.00162
19890922,5,0,0,0,0,0.00155
19890925,1,1,0,0,0,-0.00346
19890926,2,0,1,0,0,0.00228
19890927,3,0,0,1,0,-3.00E-05
19890928,4,0,0,0,1,0.00372
19890929,5,0,0,0,0,0.00529
19891002,1,1,0,0,0,0.00218
19891003,2,0,1,0,0,0.00328
19891004,3,0,0,1,0,0.00181
19891005,4,0,0,0,1,0.00093
19891006,5,0,0,0,0,0.00189
19891009,1,1,0,0,0,0.00104
19891010,2,0,1,0,0,-0.00313
19891011,3,0,0,1,0,-0.00394
19891012,4,0,0,0,1,-0.00065
19891013,5,0,0,0,0,-0.02616
19891016,1,1,0,0,0,-0.01807
19891017,2,0,1,0,0,0
19891018,3,0,0,1,0,0.0062
19891019,4,0,0,0,1,0.01081
19891020,5,0,0,0,0,0.00135
19891023,1,1,0,0,0,-0.00351
19891024,2,0,1,0,0,-0.01104
19891025,3,0,0,1,0,0.00294
19891026,4,0,0,0,1,-0.0061
19891027,5,0,0,0,0,-0.00462
19891030,1,1,0,0,0,-0.00333
19891031,2,0,1,0,0,0.00466
19891101,3,0,0,1,0,0.00179
19891102,4,0,0,0,1,-0.00175
19891103,5,0,0,0,0,0.00086
19891106,1,1,0,0,0,-0.00842
19891107,2,0,1,0,0,-0.00043
19891108,3,0,0,1,0,0.00721
19891109,4,0,0,0,1,-0.00101
19891110,5,0,0,0,0,0.00301
19891113,1,1,0,0,0,-0.00103
19891114,2,0,1,0,0,-0.00242
19891115,3,0,0,1,0,0.00212
19891116,4,0,0,0,1,0.00147
19891117,5,0,0,0,0,0.00245
19891120,1,1,0,0,0,-0.00496
19891121,2,0,1,0,0,-0.00315
19891122,3,0,0,1,0,0.00321
19891124,5,0,0,0,0,0.00395
19891127,1,1,0,0,0,-0.00171
19891128,2,0,1,0,0,0.00219
19891129,3,0,0,1,0,-0.00255
19891130,4,0,0,0,1,0.00168
19891201,5,0,0,0,0,0.00313
19891204,1,1,0,0,0,-0.00046
19891205,2,0,1,0,0,-0.00293
19891206,3,0,0,1,0,0.00062
19891207,4,0,0,0,1,-0.00098
19891208,5,0,0,0,0,0.00188
19891211,1,1,0,0,0,-0.00396
19891212,2,0,1,0,0,-0.00103
19891213,3,0,0,1,0,0.00194
19891214,4,0,0,0,1,-0.00686
19891215,5,0,0,0,0,-0.00226
19891218,1,1,0,0,0,-0.01263
19891219,2,0,1,0,0,-0.00683
19891220,3,0,0,1,0,-0.00025
19891221,4,0,0,0,1,0.0042
19891222,5,0,0,0,0,0.0081
19891226,2,0,1,0,0,-0.00075
19891227,3,0,0,1,0,0.00159
19891228,4,0,0,0,1,0.0013
19891229,5,0,0,0,0,0.01292
19900102,2,0,1,0,0,0.01249
19900103,3,0,0,1,0,0.00649
19900104,4,0,0,0,1,-0.00036
19900105,5,0,0,0,0,7.00E-04
19900108,1,1,0,0,0,0.00196
19900109,2,0,1,0,0,-0.00142
19900110,3,0,0,1,0,-0.00461
19900111,4,0,0,0,1,0.00222
19900112,5,0,0,0,0,-0.01536
19900115,1,1,0,0,0,-0.00499
19900116,2,0,1,0,0,-0.00117
19900117,3,0,0,1,0,0.00012
19900118,4,0,0,0,1,-0.00267
19900119,5,0,0,0,0,0.00483
19900122,1,1,0,0,0,-0.011
19900123,2,0,1,0,0,-0.00214
19900124,3,0,0,1,0,-0.01145
19900125,4,0,0,0,1,-0.00077
19900126,5,0,0,0,0,-0.0045
19900129,1,1,0,0,0,-0.00629
19900130,2,0,1,0,0,-0.01079
19900131,3,0,0,1,0,0.00711
19900201,4,0,0,0,1,0.00317
19900202,5,0,0,0,0,0.00676
19900205,1,1,0,0,0,0.0037
19900206,2,0,1,0,0,0.00085
19900207,3,0,0,1,0,0.00621
19900208,4,0,0,0,1,0.0022
19900209,5,0,0,0,0,0.00371
19900212,1,1,0,0,0,-0.00283
19900213,2,0,1,0,0,-0.00232
19900214,3,0,0,1,0,-9.00E-05
19900215,4,0,0,0,1,0.00532
19900216,5,0,0,0,0,0.00182
19900220,2,0,1,0,0,-0.00735
19900221,3,0,0,1,0,-0.00529
19900222,4,0,0,0,1,0.00377
19900223,5,0,0,0,0,-0.00339
19900226,1,1,0,0,0,-0.00113
19900227,2,0,1,0,0,0.00314
19900228,3,0,0,1,0,0.00407
19900301,4,0,0,0,1,0.00111
19900302,5,0,0,0,0,0.00634
19900305,1,1,0,0,0,0.00028
19900306,2,0,1,0,0,0.00596
19900307,3,0,0,1,0,0.00181
19900308,4,0,0,0,1,0.00681
19900309,5,0,0,0,0,0.00042
19900312,1,1,0,0,0,-0.00026
19900313,2,0,1,0,0,-0.00149
19900314,3,0,0,1,0,0.00344
19900315,4,0,0,0,1,0.0027
19900316,5,0,0,0,0,0.00434
19900319,1,1,0,0,0,-7.00E-04
19900320,2,0,1,0,0,-0.00144
19900321,3,0,0,1,0,-0.00042
19900322,4,0,0,0,1,-0.00605
19900323,5,0,0,0,0,0.00476
19900326,1,1,0,0,0,0.00149
19900327,2,0,1,0,0,0.00226
19900328,3,0,0,1,0,-0.00105
19900329,4,0,0,0,1,-0.0013
19900330,5,0,0,0,0,0.00164
19900402,1,1,0,0,0,-0.00648
19900403,2,0,1,0,0,0.00513
19900404,3,0,0,1,0,-0.00298
19900405,4,0,0,0,1,0.00079
19900406,5,0,0,0,0,-0.00112
19900409,1,1,0,0,0,-0.00135
19900410,2,0,1,0,0,0.00094
19900411,3,0,0,1,0,0.00069
19900412,4,0,0,0,1,0.00425
19900416,1,1,0,0,0,-0.00115
19900417,2,0,1,0,0,-0.0021
19900418,3,0,0,1,0,-0.00394
19900419,4,0,0,0,1,-0.00153
19900420,5,0,0,0,0,-0.00361
19900423,1,1,0,0,0,-0.00773
19900424,2,0,1,0,0,-0.00104
19900425,3,0,0,1,0,0.00171
19900426,4,0,0,0,1,0.00231
19900427,5,0,0,0,0,-0.00286
19900430,1,1,0,0,0,-0.00027
19900501,2,0,1,0,0,0.00098
19900502,3,0,0,1,0,0.00168
19900503,4,0,0,0,1,0.00178
19900504,5,0,0,0,0,0.00479
19900507,1,1,0,0,0,0.00239
19900508,2,0,1,0,0,0.00105
19900509,3,0,0,1,0,5.00E-05
19900510,4,0,0,0,1,0.00338
19900511,5,0,0,0,0,0.00851
19900514,1,1,0,0,0,0.00303
19900515,2,0,1,0,0,-0.00117
19900516,3,0,0,1,0,0.00065
19900517,4,0,0,0,1,0.00384
19900518,5,0,0,0,0,0.00353
19900521,1,1,0,0,0,0.00454
19900522,2,0,1,0,0,0.00312
19900523,3,0,0,1,0,0.00156
19900524,4,0,0,0,1,0.00364
19900525,5,0,0,0,0,-0.00102
19900529,2,0,1,0,0,0.00405
19900530,3,0,0,1,0,0.00181
19900531,4,0,0,0,1,0.00241
19900601,5,0,0,0,0,0.00519
19900604,1,1,0,0,0,0.00384
19900605,2,0,1,0,0,1.00E-05
19900606,3,0,0,1,0,-5.00E-05
19900607,4,0,0,0,1,4.00E-04
19900608,5,0,0,0,0,-0.00236
19900611,1,1,0,0,0,0.0016
19900612,2,0,1,0,0,0.00474
19900613,3,0,0,1,0,0.00196
19900614,4,0,0,0,1,-0.0011
19900615,5,0,0,0,0,0.00314
19900618,1,1,0,0,0,-0.00929
19900619,2,0,1,0,0,0.00028
19900620,3,0,0,1,0,0.00039
19900621,4,0,0,0,1,0.00094
19900622,5,0,0,0,0,-0.00015
19900625,1,1,0,0,0,-0.00513
19900626,2,0,1,0,0,-0.00022
19900627,3,0,0,1,0,0.0024
19900628,4,0,0,0,1,0.00338
19900629,5,0,0,0,0,0.00522
19900702,1,1,0,0,0,-8.00E-05
19900703,2,0,1,0,0,0.00175
19900705,4,0,0,0,1,-0.00366
19900706,5,0,0,0,0,0.00264
19900709,1,1,0,0,0,-0.00095
19900710,2,0,1,0,0,-0.0019
19900711,3,0,0,1,0,0.00399
19900712,4,0,0,0,1,0.0037
19900713,5,0,0,0,0,0.00319
19900716,1,1,0,0,0,0.00065
19900717,2,0,1,0,0,-0.00279
19900718,3,0,0,1,0,-0.0033
19900719,4,0,0,0,1,-0.00202
19900720,5,0,0,0,0,0.00034
19900723,1,1,0,0,0,-0.01686
19900724,2,0,1,0,0,-0.00056
19900725,3,0,0,1,0,0.00496
19900726,4,0,0,0,1,0.00162
19900727,5,0,0,0,0,-0.00283
19900730,1,1,0,0,0,-0.00405
19900731,2,0,1,0,0,-0.00042
19900801,3,0,0,1,0,-0.00338
19900802,4,0,0,0,1,-0.00869
19900803,5,0,0,0,0,-0.01869
19900806,1,1,0,0,0,-0.02507
19900807,2,0,1,0,0,0.00187
19900808,3,0,0,1,0,0.00712
19900809,4,0,0,0,1,0.00621
19900810,5,0,0,0,0,-0.00431
19900813,1,1,0,0,0,-0.00292
19900814,2,0,1,0,0,0.00293
19900815,3,0,0,1,0,0.00275
19900816,4,0,0,0,1,-0.01104
19900817,5,0,0,0,0,-0.0144
19900820,1,1,0,0,0,-0.0061
19900821,2,0,1,0,0,-0.01849
19900822,3,0,0,1,0,-0.00943
19900823,4,0,0,0,1,-0.03267
19900824,5,0,0,0,0,0.00759
19900827,1,1,0,0,0,0.02258
19900828,2,0,1,0,0,0.00287
19900829,3,0,0,1,0,0.00326
19900830,4,0,0,0,1,-0.00187
19900831,5,0,0,0,0,0.00436
19900904,2,0,1,0,0,-0.00277
19900905,3,0,0,1,0,0.00391
19900906,4,0,0,0,1,-0.00366
19900907,5,0,0,0,0,0.00416
19900910,1,1,0,0,0,0.00033
19900911,2,0,1,0,0,-0.0019
19900912,3,0,0,1,0,0.00085
19900913,4,0,0,0,1,-0.00492
19900914,5,0,0,0,0,-0.00336
19900917,1,1,0,0,0,-0.00178
19900918,2,0,1,0,0,-0.00439
19900919,3,0,0,1,0,-0.00153
19900920,4,0,0,0,1,-0.01011
19900921,5,0,0,0,0,-0.00387
19900924,1,1,0,0,0,-0.02026
19900925,2,0,1,0,0,0.00014
19900926,3,0,0,1,0,-0.00909
19900927,4,0,0,0,1,-0.01454
19900928,5,0,0,0,0,0.00246
19901001,1,1,0,0,0,0.01087
19901002,2,0,1,0,0,0.0059
19901003,3,0,0,1,0,-0.00421
19901004,4,0,0,0,1,-0.00132
19901005,5,0,0,0,0,-0.00429
19901008,1,1,0,0,0,0.00043
19901009,2,0,1,0,0,-0.01485
19901010,3,0,0,1,0,-0.0104
19901011,4,0,0,0,1,-0.01618
19901012,5,0,0,0,0,0.00449
19901015,1,1,0,0,0,-0.00103
19901016,2,0,1,0,0,-0.006
19901017,3,0,0,1,0,-0.00266
19901018,4,0,0,0,1,0.01025
19901019,5,0,0,0,0,0.00974
19901022,1,1,0,0,0,0.00016
19901023,2,0,1,0,0,0.00311
19901024,3,0,0,1,0,0.00177
19901025,4,0,0,0,1,9.00E-04
19901026,5,0,0,0,0,-0.00869
19901029,1,1,0,0,0,-0.00697
19901030,2,0,1,0,0,-0.00286
19901031,3,0,0,1,0,-0.00118
19901101,4,0,0,0,1,0.00178
19901102,5,0,0,0,0,0.00882
19901105,1,1,0,0,0,0.00365
19901106,2,0,1,0,0,6.00E-04
19901107,3,0,0,1,0,-0.00578
19901108,4,0,0,0,1,-0.00015
19901109,5,0,0,0,0,0.00748
19901112,1,1,0,0,0,0.01166
19901113,2,0,1,0,0,0.0015
19901114,3,0,0,1,0,0.00727
19901115,4,0,0,0,1,0.00139
19901116,5,0,0,0,0,0.00055
19901119,1,1,0,0,0,0.00144
19901120,2,0,1,0,0,-0.00457
19901121,3,0,0,1,0,0.00108
19901123,5,0,0,0,0,0.00459
19901126,1,1,0,0,0,-0.00359
19901127,2,0,1,0,0,0.00561
19901128,3,0,0,1,0,0.00461
19901129,4,0,0,0,1,0.00126
19901130,5,0,0,0,0,0.01064
19901203,1,1,0,0,0,0.00014
19901204,2,0,1,0,0,0.00243
19901205,3,0,0,1,0,0.0118
19901206,4,0,0,0,1,0.00424
19901207,5,0,0,0,0,0.00168
19901210,1,1,0,0,0,-0.00136
19901211,2,0,1,0,0,-0.00452
19901212,3,0,0,1,0,0.00322
19901213,4,0,0,0,1,0.00133
19901214,5,0,0,0,0,-0.00228
19901217,1,1,0,0,0,-0.00837
19901218,2,0,1,0,0,0.00081
19901219,3,0,0,1,0,0.00375
19901220,4,0,0,0,1,0.00141
19901221,5,0,0,0,0,5.00E-05
19901224,1,1,0,0,0,0.00137
19901226,3,0,0,1,0,-0.00143
19901227,4,0,0,0,1,-0.00201
19901228,5,0,0,0,0,-0.00015
19901231,1,1,0,0,0,0.01027
19910102,3,0,0,1,0,0.01098
19910103,4,0,0,0,1,-0.00244
19910104,5,0,0,0,0,0.00209
19910107,1,1,0,0,0,-0.00946
19910108,2,0,1,0,0,-0.00392
19910109,3,0,0,1,0,-0.00188
19910110,4,0,0,0,1,0.00409
19910111,5,0,0,0,0,0.00171
19910114,1,1,0,0,0,-0.01311
19910115,2,0,1,0,0,-0.00055
19910116,3,0,0,1,0,0.00653
